dataset,taxa,sites,windows,taxa_sites,estimate_seconds,estimate_minutes,estimate_hours,low_seconds,high_seconds
130355_NT_AL,159,384,2,61056,343.8319943022729,5.730533238371215,0.09550888730618692,320.5260191231682,412.32232896103625
130367_NT_AL,162,1218,5,197316,1111.1693164921921,18.5194886082032,0.3086581434700534,1035.8508908101915,1332.5110171199526
130507_NT_AL,149,5706,23,850194,4787.799701320535,79.79666168867558,1.3299443614779263,4463.268119470697,5741.515496408203
130535_NT_AL,156,1323,6,206388,1162.2575609286146,19.370959348810242,0.32284932248017073,1083.4762191233037,1393.7758914702952
130574_NT_AL,160,513,3,82080,462.2269734723952,7.703782891206586,0.12839638152010976,430.89582759482516,554.3012441221478
130589_NT_AL,158,1035,5,163530,920.906152192261,15.348435869871016,0.25580726449785024,858.484340723462,1104.3479830810772
1305_NT_AL,156,2469,10,385164,2169.0203461320857,36.15033910220143,0.6025056517033571,2021.997569928524,2601.082899501254
130617_NT_AL,159,750,3,119250,671.5468638716268,11.192447731193779,0.18654079551989633,626.0273810999379,805.3170487520239
1306_NT_AL,157,4764,19,747948,4212.009507245748,70.2001584540958,1.1700026409015967,3926.5067307248332,5051.029567966279
130733_NT_AL,159,921,4,146439,824.6595488343577,13.744325813905961,0.2290720968984327,768.7616239907237,988.9293358674853
1307_NT_AL,161,4935,20,794535,4474.360482064931,74.57267470108218,1.242877911684703,4171.074760941209,5365.64009501207
1308_NT_AL,157,4896,20,768672,4328.715060343237,72.14525100572062,1.2024208500953437,4035.301627545924,5190.982528287763
130916_NT_AL,155,1023,4,158565,892.9461506901845,14.882435844836408,0.24804059741394013,832.4195529065967,1070.8184304852382
130951_NT_AL,156,1620,7,252720,1423.1725235860588,23.719542059767647,0.39532570099612746,1326.7055744366985,1706.6643569024022
131034_NT_AL,152,1674,7,254448,1432.903617764425,23.881726962740416,0.39802878271234027,1335.777065543958,1718.333856778658
131118_NT_AL,157,348,2,54636,307.6782763479262,5.1279712724654365,0.08546618787442395,286.82290980105836,368.96689539300274
131149_NT_AL,155,1467,6,227385,1280.5004917521999,21.341674862536664,0.35569458104227775,1193.70428554641,1535.5724706958401
131368_NT_AL,159,1245,5,197955,1114.7677940269004,18.579463233781674,0.3096577205630279,1039.205452625897,1336.8263009283596
131375_NT_AL,153,447,2,68391,385.1384617781503,6.418974362969172,0.1069829060494862,359.032608979504,461.8569247899343
131408_NT_AL,162,1152,5,186624,1050.958171263551,17.515969521059183,0.2919328253509864,979.7210395840235,1260.3059866356202
1314_NT_AL,157,3708,15,582156,3278.3650824658343,54.63941804109724,0.9106569673516206,3056.147556156104,3931.4058853944084
131544_NT_AL,153,9534,38,1458702,8214.563970006455,136.90939950010758,2.281823325001793,7657.755915012508,9850.881254915512
131566_NT_AL,161,2421,10,389781,2195.0206133899082,36.58367688983181,0.6097279481638634,2046.2354602307328,2632.2623444831247
1317_NT_AL,161,579,3,93219,524.9553635492593,8.749256059154323,0.1458209343192387,489.3722971803364,629.5249473175255
1318_NT_AL,161,438,2,70518,397.11649263311847,6.618608210551974,0.11031013684253291,370.1987325820161,476.2209446028949
131920_NT_AL,153,444,2,67932,382.5536398870218,6.37589399811703,0.10626489996861717,356.6229941541382,458.7572138853039
132001_NT_AL,156,993,4,154908,872.3520468647879,14.539200781079797,0.24232001301799663,813.2213798861985,1046.1220409901762
132014_NT_AL,153,2106,9,322218,1814.544967572225,30.24241612620375,0.5040402687700625,1691.5496074067908,2175.9970550505627
132160_NT_AL,157,1443,6,226551,1275.8038872702803,21.26339812117134,0.35438996868618894,1189.3260311578367,1529.9403162416752
132200_NT_AL,89,900,4,80100,451.0767613930172,7.517946023216953,0.12529910038694922,420.5014107010904,540.9299421806047
132204_NT_AL,157,864,4,135648,763.8908930017478,12.731514883362463,0.21219191472270774,712.1120519198689,916.0557402860758
132320_NT_AL,159,2067,9,328653,1850.7831568302033,30.846385947170056,0.5141064324528343,1725.3314623114288,2219.453786360578
132612_NT_AL,159,1749,7,278091,1566.0472865486336,26.100788109143892,0.4350131351523982,1459.8958527250552,1877.9993576897198
132625_NT_AL,145,960,4,139200,783.8936977017228,13.06489496169538,0.21774824936158965,730.759005862569,940.0430455872681
1326_NT_AL,158,1578,7,249324,1404.0482204438529,23.400803674064214,0.3900133945677369,1308.8775745522928,1683.7305481178164
132720_NT_AL,144,495,2,71280,401.4076348576063,6.690127247626772,0.11150212079377952,374.19900817445347,481.36686989554937
132789_NT_AL,160,831,4,132960,748.7536353909559,12.479227256515932,0.2079871209419322,698.0008435307986,897.9031849230113
132851_NT_AL,158,879,4,138882,782.1029060647318,13.035048434412197,0.21725080724020326,729.0895995129691,937.8955334572627
132864_NT_AL,157,3462,14,543534,3060.8683698750588,51.01447283125098,0.8502412138541829,2853.393430262253,3670.584459340734
132949_NT_AL,158,3375,14,533250,3002.954844105199,50.04924740175331,0.8341541233625552,2799.4054588808544,3601.1347274382956
132954_NT_AL,154,726,3,111804,629.6153087488751,10.493588479147919,0.17489314131913197,586.9380739328927,755.0328496324636
133022_NT_AL,122,1158,5,141276,795.5845261243433,13.259742102072387,0.22099570170120647,741.6573944844849,954.062653077492
133418_NT_AL,154,1350,6,207900,1170.7722683346851,19.512871138911418,0.325214518981857,1091.413773842156,1403.9867038620189
133491_NT_AL,106,534,3,56604,318.7609113843988,5.3126818564066465,0.08854469760677745,297.1543302287705,382.25715914096065
133558_NT_AL,157,4770,19,748890,4217.314305113816,70.28857175189692,1.1714761958649489,3931.45195330761,5057.39106616271
133584_NT_AL,157,3078,13,483246,2721.3613063187263,45.356021771978774,0.7559336961996462,2536.899184964533,3263.4485747691447
133619_NT_AL,160,1443,6,230880,1300.1823054983747,21.669705091639578,0.3611617515273263,1212.0520062755024,1559.1748445775033
133690_NT_AL,148,678,3,100344,565.0792327742936,9.417987212904894,0.15696645354841487,526.776448881276,677.6413747586842
133957_NT_AL,156,789,4,123084,693.1377290798767,11.552295484664613,0.19253825807774355,646.1547519941698,831.2087516024664
134147_NT_AL,150,738,3,110700,623.3982208015856,10.389970346693094,0.17316617244488489,581.1423990588103,747.5773358226335
134218_NT_AL,156,1668,7,260208,1465.3405983589792,24.422343305982984,0.40703905509971644,1366.0153692348229,1757.2321896995104
134288_NT_AL,157,756,3,118692,668.4045313765293,11.140075522942157,0.18566792538236926,623.0980454298854,801.5487727503163
134359_NT_AL,157,1821,8,285897,1610.0061529585448,26.833435882642412,0.44722393137737354,1500.8750538727793,1930.7147026168332
134391_NT_AL,160,1287,6,205920,1159.6220562553071,19.327034270921786,0.32211723784869645,1081.019356948421,1390.615401920476
134429_NT_AL,160,651,3,104160,586.5687324181856,9.776145540303094,0.16293575900505156,546.809325076474,703.4115203187489
134430_NT_AL,153,2688,11,411264,2316.000414451159,38.600006907519315,0.6433334484586553,2159.0148835277555,2777.3409705488666
134553_NT_AL,158,573,3,90534,509.83500019919376,8.497250003319897,0.14162083338866494,475.2768379077717,611.3926515028572
134637_NT_AL,159,591,3,93969,529.1789287308419,8.819648812180699,0.1469941468696783,493.30957630675107,634.5898344165948
1347_NT_AL,157,249,1,39093,220.14911152480926,3.669151858746821,0.06115253097911368,205.22673718524,264.0021751518899
134829_NT_AL,158,981,4,154998,872.8588746865778,14.547647911442963,0.2424607985240494,813.6938533813683,1046.7298274420646
134957_NT_AL,160,3498,14,559680,3151.7932811041683,52.52988801840281,0.8754981336400467,2938.1551752957084,3779.6213488094986
1349_NT_AL,151,240,1,36240,204.0826695740692,3.4013778262344867,0.05668963043724144,190.2493273883585,244.73534462703014
1350_NT_AL,144,192,1,27648,155.6975068538594,2.5949584475643235,0.04324930745940539,145.14385771615164,186.71199802009187
135154_NT_AL,152,327,2,49704,279.9041117138393,4.665068528563989,0.07775114214273314,260.93136226575524,335.6601978295228
1353_NT_AL,156,849,4,132444,745.8478225460271,12.430797042433786,0.20717995070722978,695.2919954918253,894.4185425988516
135656_NT_AL,24,1215,5,29160,164.21221425992985,2.7368702376654976,0.045614503961091624,153.08141243500367,196.92281041181565
1356_NT_AL,105,3222,13,338310,1905.1657821082604,31.752763035137672,0.5292127172522946,1776.0278683431445,2284.6692726481947
1358_NT_AL,141,1374,6,193734,1090.9975691849538,18.18329281974923,0.30305488032915384,1017.046445702435,1308.3211163347974
135932_NT_AL,161,684,3,110124,620.1545227421302,10.335908712368838,0.17226514520614727,578.1185686897238,743.6875025305483
135935_NT_AL,155,1839,8,285045,1605.208182912267,26.75346971520445,0.44589116192007416,1496.4023047851722,1924.9609908722905
1359_NT_AL,157,1296,6,203472,1145.8363395026217,19.097272325043697,0.3182878720840616,1068.1680778798034,1374.0836104291136
1361_NT_AL,158,1305,6,206190,1161.142539720677,19.352375662011283,0.3225395943668547,1082.4367774339303,1392.438761276141
1362_NT_AL,155,4182,17,648210,3650.3429151381733,60.83904858563622,1.0139841430939371,3402.9116033777,4377.480621983643
136319_NT_AL,149,357,2,53193,299.5521369385614,4.99253561564269,0.08320892692737816,279.24758476183644,359.22205261439336
136332_NT_AL,155,2271,9,352005,1982.2880823239577,33.038134705399294,0.5506355784233216,1847.922585191477,2377.1541110772005
136371_NT_AL,160,1434,6,229440,1292.0730603497361,21.534551005828934,0.3589091834304823,1204.4924303527862,1549.4502613472903
1368_NT_AL,161,1344,6,216384,1218.549237668747,20.309153961145785,0.33848589935242973,1135.952275320159,1461.2807067266913
1371_NT_AL,157,1428,6,224196,1262.541892600111,21.042364876668515,0.3507060812778086,1176.9629747008946,1514.0365707505973
137362_NT_AL,157,1221,5,191697,1079.5263661517756,17.992106102529593,0.2998684350421599,1006.3527955950926,1294.5648829737252
1373_NT_AL,160,4503,18,720480,4057.3256560354685,67.62209426725781,1.1270349044542969,3782.307819999021,4865.533142849964
137492_NT_AL,161,1215,5,195615,1101.5902706603629,18.35983784433938,0.30599729740565634,1026.921141751483,1321.0238531792634
1374_NT_AL,158,2649,11,418542,2356.985890973236,39.283098182887265,0.6547183030481212,2197.222240170484,2826.490634958235
137682_NT_AL,155,1032,5,159960,900.801981927928,15.013366365465465,0.2502227727577578,839.742892081728,1080.2391204895073
1376_NT_AL,156,1983,8,309348,1742.0685890562681,29.034476484271135,0.4839079414045189,1623.9858975975144,2089.0835924305334
137964_NT_AL,158,1368,6,216144,1217.1976968106405,20.286628280177343,0.338110471336289,1134.6923459997063,1459.6599428549891
138046_NT_AL,150,882,4,132300,745.0368980311632,12.41728163385272,0.20695469389754534,694.5360378995538,893.4460842758302
138050_NT_AL,154,1929,8,297066,1672.9034856426722,27.881724760711204,0.46469541267852005,1559.5090146233472,2006.1410012961737
138162_NT_AL,153,456,2,69768,392.8929274515359,6.548215457525599,0.1091369242920933,366.2614534556014,471.1560575038256
138199_NT_AL,158,1281,6,202398,1139.7881941625956,18.996469902709926,0.3166078317118321,1062.5298941707777,1366.8306921032463
138255_NT_AL,152,696,3,105792,595.7592102533093,9.92932017088849,0.16548866951480815,555.3768444555525,714.4327146463238
1386_NT_AL,159,1542,7,245178,1380.7003521200645,23.01167253533441,0.38352787558890683,1287.1122955414723,1655.7318522341611
1387_NT_AL,158,7485,30,1182630,6659.8865209266405,110.99810868211067,1.849968478035178,6208.459217695761,7986.516573296486
1388_NT_AL,159,2226,9,353934,1993.151091970988,33.219184866183134,0.5536530811030522,1858.0492671046156,2390.181000696007
1389_NT_AL,159,357,2,56763,319.6563072028943,5.327605120048238,0.08879341866747065,297.98903340357043,383.3309152059634
139212_NT_AL,150,678,3,101700,572.7154386225949,9.54525731037658,0.1590876218396097,533.8950495418338,686.7986906338015
139285_NT_AL,158,3804,15,601032,3384.663770955904,56.411062849265065,0.9401843808210845,3155.24099720971,4058.8789639037855
139324_NT_AL,142,2112,9,299904,1688.8854562897807,28.148090938163012,0.4691348489693835,1574.4076788377004,2025.3065340790522
139341_NT_AL,151,465,2,70215,395.4101722997591,6.590169538329318,0.1098361589721553,368.60807181494454,474.1747302148709
139378_NT_AL,134,9342,37,1251828,7049.569538840174,117.49282564733623,1.9582137607889372,6571.728339015288,8453.82331660502
139716_NT_AL,151,1770,7,267270,1505.1096881087603,25.08516146847934,0.41808602447465565,1403.088789489144,1804.9231666243472
1398_NT_AL,158,906,4,143148,806.1265448175734,13.435442413626223,0.22392404022710372,751.484843184016,966.7046112767691
1399_NT_AL,150,909,4,136350,767.8441500117091,12.797402500195151,0.2132900416699192,715.7973451821931,920.7964746108047
13_NT_AL,52,1209,5,62868,354.03612778097636,5.900602129682939,0.09834336882804899,330.0384854925861,424.55909619238776
140458_NT_AL,161,987,4,158907,894.872096412986,14.914534940216434,0.24857558233694058,834.2149521882418,1073.1280190024138
140469_NT_AL,143,4047,16,578721,3259.0211539341863,54.31701923223644,0.9052836538706073,3038.114817757125,3908.208702480671
1404_NT_AL,162,1068,5,173016,974.3258046089171,16.238763410148618,0.27064605683581033,908.2830471143552,1168.4086751101063
140545_NT_AL,159,1143,5,181737,1023.4374205403592,17.05729034233932,0.284288172372322,954.0657287963054,1227.3031822980843
140609_NT_AL,147,918,4,134946,759.9376359917865,12.665627266529775,0.21109378777549623,708.4267586575448,911.3150059613469
140691_NT_AL,156,1524,6,237744,1338.8363740402183,22.31393956733697,0.3718989927889495,1248.0859848404498,1605.528691308186
140711_NT_AL,161,717,3,115437,650.074258488461,10.834570974807685,0.1805761829134614,606.0102540212455,779.5671627403553
140731_NT_AL,140,681,3,95340,536.8996058827748,8.948326764712913,0.1491387794118819,500.50692254983716,643.8484480336936
140733_NT_AL,136,1404,6,190944,1075.2859067094666,17.92143177849111,0.2986905296415185,1002.3997673521723,1289.4797363262594
140803_NT_AL,155,6393,25,990915,5580.2587892105075,93.00431315350846,1.5500718858918077,5202.011927401635,6691.830133032384
140881_NT_AL,142,510,2,72420,407.8274539336118,6.797124232226864,0.11328540387044773,380.1836724466038,489.06549828613475
140885_NT_AL,105,2247,9,235935,1328.6491348222412,22.144152247037354,0.3690692041172892,1238.5892675875375,1593.3121836252305
140886_NT_AL,144,1146,5,165024,929.3194940339735,15.488658233899558,0.25814430389832593,866.3274007432801,1114.4372381824235
140894_NT_AL,152,1869,8,284088,1599.8189137405677,26.663648562342797,0.44439414270571326,1491.378336619867,1918.498194933878
142685_NT_AL,160,1782,7,285120,1605.6305394304252,26.760508990507088,0.4460084831751181,1496.7960326978139,1925.4674795821975
142686_NT_AL,157,1764,7,276948,1559.6105732119017,25.993509553531695,0.43322515922552823,1453.8954393363992,1870.280469750738
142689_NT_AL,150,960,4,144000,810.9245148638512,13.515408581064186,0.22525680968440312,755.9575922716231,972.4583230213118
1427_NT_AL,155,537,3,83235,468.73126385203227,7.812187730867205,0.13020312884778673,436.9592374495038,562.1011702547145
1431_NT_AL,155,1401,6,217155,1222.8910626754139,20.381517711256897,0.33969196185428163,1139.9997982621132,1466.4874106645345
143279_NT_AL,159,2388,10,379692,2138.2052145672596,35.636753576120995,0.5939458929353499,1993.2711814222023,2564.129483226444
143379_NT_AL,160,723,3,115680,651.4426936072938,10.85737822678823,0.18095630377980382,607.2859324582039,781.2081861604538
143384_NT_AL,157,1173,5,184161,1037.087983207234,17.284799720120567,0.2880799953353428,966.7910149328777,1243.6728974022765
1434_NT_AL,161,2916,12,469476,2643.816649584871,44.06361082641452,0.7343935137735752,2464.610740203559,3170.457247630232
143684_NT_AL,157,1098,5,172386,970.7780098563878,16.179633497606464,0.26966055829344104,904.9757326481669,1164.154169946888
143686_NT_AL,148,1488,6,220224,1240.1738913984498,20.66956485664083,0.3444927476106805,1156.1111444474022,1487.2129286739262
143689_NT_AL,156,2580,11,402480,2266.534019044464,37.7755669840744,0.6295927830679067,2112.9014703991866,2718.0210128445665
143879_NT_AL,159,1845,8,293355,1652.0052851242017,27.533421418736694,0.4588903569789449,1540.0273575058472,1981.0799399299788
143903_NT_AL,160,1194,5,191040,1075.8265230527093,17.930442050878487,0.2988407008479748,1002.9037390803534,1290.1280418749404
144108_NT_AL,161,2952,12,475272,2676.456361308141,44.60760602180235,0.7434601003633725,2495.038033292492,3209.5986951318396
144165_NT_AL,156,2559,10,399204,2248.0854863313116,37.46809143885519,0.6244681906475865,2095.703435175007,2695.897585995832
144406_NT_AL,156,4191,17,653796,3681.8000286106003,61.36333381017667,1.0227222301696113,3432.2364583112367,4415.203901097511
144453_NT_AL,158,2118,9,334644,1884.5209955006849,31.408683258344748,0.5234780543057458,1756.7824479732294,2259.9121045079437
144455_NT_AL,159,2892,12,459828,2589.4847070889928,43.15807845148321,0.7193013075247202,2413.9615815213606,3105.302539987804
144608_NT_AL,142,825,4,117150,659.7208813631955,10.995348022719925,0.18325580037866543,615.0029995459768,791.1353648746298
145376_NT_AL,157,1146,5,179922,1013.2163928009294,16.88693988001549,0.2814489980002582,944.5375133103818,1215.0461555183365
145389_NT_AL,159,1416,6,225144,1267.8804789896312,21.131341316493852,0.3521890219415642,1181.9396955166828,1520.438588043821
145407_NT_AL,148,2610,11,386280,2175.3050111222806,36.25508351870467,0.6042513919784113,2027.856241268629,2608.619451504669
145447_NT_AL,148,1035,5,153180,862.6209526864217,14.377015878107027,0.2396169313017838,804.149888778939,1034.4525411139205
1456_NT_AL,155,1377,6,213435,1201.9421793747645,20.032369656246075,0.33387282760410125,1120.4708937950963,1441.3655706531506
145773_NT_AL,161,1104,5,177744,1000.9511595136136,16.68251932522689,0.27804198875378155,933.1036547272735,1200.3377233826393
145814_NT_AL,137,522,3,71514,402.72538719426007,6.712089786571001,0.11186816310951668,375.42743926189485,482.947114670459
145873_NT_AL,133,1206,5,160398,903.2685439939722,15.05447573323287,0.2509079288872145,842.0422630915542,1083.1970145553637
146057_NT_AL,159,3795,15,603405,3398.027131190431,56.63378551984052,0.9438964253306753,3167.698548365686,4074.9042666852406
146177_NT_AL,149,3549,14,528801,2977.900655448051,49.631677590800855,0.8271946265133475,2776.049519102962,3571.0898171666163
146225_NT_AL,129,504,2,65016,366.1324184610288,6.10220697435048,0.101703449572508,341.31485291063785,439.06493284412227
1462_NT_AL,161,10698,42,1722378,9699.434333765072,161.65723889608452,2.694287314934742,9041.977262927872,11631.533482561119
146395_NT_AL,148,768,3,113664,640.0897503991998,10.66816250665333,0.17780270844422216,596.7025261664012,767.5937696381554
146434_NT_AL,135,1296,6,174960,985.2732855595791,16.421221425992986,0.27368702376654974,918.4884746100221,1181.536862470894
146722_NT_AL,128,1428,6,182784,1029.3335175338484,17.15555862556414,0.28592597709273565,959.5621704567802,1234.373764688385
146845_NT_AL,161,1962,8,315882,1778.8642889182154,29.647738148636922,0.4941289691439487,1658.2874733468393,2133.208888837625
146894_NT_AL,158,1545,7,244110,1374.685995301491,22.91143325502485,0.3818572209170808,1281.5056100654579,1648.5194530050862
146909_NT_AL,159,3534,14,561906,3164.3288225631054,52.73881370938509,0.8789802284897515,2949.8410197429075,3794.6539337195363
147372_NT_AL,154,1251,5,192654,1084.9156353234748,18.081927255391246,0.3013654542565208,1011.3767637603978,1301.0276789121376
147409_NT_AL,143,3141,13,449163,2529.425610206889,42.157093503448145,0.7026182250574692,2357.973472343743,3033.279845439038
147463_NT_AL,158,903,4,142674,803.4572516228131,13.390954193713553,0.22318256989522586,748.9964827761219,963.5036026301573
147685_NT_AL,134,561,3,75174,423.33638528038296,7.055606421339716,0.11759344035566194,394.6413613987986,507.6637637139173
147872_NT_AL,159,1806,8,287154,1617.084848202877,26.951414136714618,0.4491902356119103,1507.4739336886505,1939.2034533948736
147906_NT_AL,135,2016,8,272160,1532.6473330926788,25.544122218211314,0.4257353703035219,1428.7598493933676,1837.9462305102793
147991_NT_AL,160,2184,9,349440,1967.8434894029456,32.797391490049094,0.5466231915008182,1834.4570905791388,2359.8321971983833
148304_NT_AL,161,804,4,129444,728.9535618196969,12.149226030328283,0.20248710050547136,679.5428789861666,874.1589942025743
148362_NT_AL,160,1233,5,197280,1110.966585363476,18.516109756057933,0.30860182926763224,1035.6619014121236,1332.2679025391972
148418_NT_AL,116,246,1,28536,160.69820802885317,2.6783034671475527,0.04463839111912588,149.80559620182666,192.70882434538996
1486_NT_AL,152,1074,5,163248,919.3180916839859,15.321968194733099,0.25536613657888496,857.0039237719301,1102.4435855318272
148867_NT_AL,161,1182,5,190302,1071.670534914032,17.861175581900532,0.2976862596983422,999.0294564199612,1285.144192969456
1488_NT_AL,153,3123,13,477819,2690.799588664795,44.84665981107992,0.7474443301846653,2508.4090332057963,3226.7990517202793
149018_NT_AL,127,540,3,68580,386.20280020390913,6.436713336731819,0.10727855561219699,360.0248033193605,463.13327633889975
149281_NT_AL,156,855,4,133380,751.1188318926421,12.518647198210703,0.20864411997017837,700.205719841591,900.7395216984901
149428_NT_AL,156,1113,5,173628,977.7722337970886,16.29620389661814,0.27160339827696905,911.4958668815095,1172.5416229829468
149466_NT_AL,155,351,2,54405,306.37741827199875,5.106290304533313,0.08510483840888854,285.6102278301226,367.40691016648935
149643_NT_AL,112,330,2,36960,208.13729214838847,3.4689548691398078,0.057815914485663464,194.0291153497166,249.5976362421367
149840_NT_AL,149,639,3,95211,536.1731526715425,8.936219211192375,0.14893698685320625,499.8297105400938,642.9772874526536
149951_NT_AL,149,621,3,92529,521.0696835822033,8.684494726370055,0.14474157877283425,485.7500003840348,624.8652511863817
149986_NT_AL,158,1332,6,210456,1185.1661784735184,19.752769641225306,0.3292128273537551,1104.8320211049772,1421.2478390956474
150160_NT_AL,146,1647,7,240462,1354.1425742582735,22.56904290430456,0.37615071507174264,1262.3546843945767,1623.8838421552132
150248_NT_AL,134,483,2,64722,364.47678090984846,6.074613015164141,0.10124355025273568,339.7714394930833,437.07949710128713
150275_NT_AL,158,894,4,141252,795.4493720385327,13.257489533975546,0.22095815889959242,741.5314015524397,953.9005766903218
150280_NT_AL,154,993,4,152922,861.1680462639573,14.352800771065954,0.23921334618443257,802.7954647594524,1032.7102199518406
150678_NT_AL,144,180,1,25920,145.96641267549322,2.4327735445915537,0.04054622574319256,136.07236660889217,175.04249814383613
1506_NT_AL,147,840,4,123480,695.3677714957523,11.58946285826254,0.19315771430437564,648.2336353729169,833.8830119907749
150864_NT_AL,156,1929,8,300924,1694.629504936733,28.24382508227888,0.4707304180379814,1579.7623784496243,2032.1947805337863
151112_NT_AL,160,1923,8,307680,1732.6753800924287,28.877923001540477,0.4812987166923413,1615.229388820368,2077.819283522203
151176_NT_AL,147,1107,5,162729,916.3953845783308,15.273256409638845,0.2545542734939808,854.279326616451,1098.9386836592712
151246_NT_AL,155,4563,18,707265,3982.906437535984,66.38177395893307,1.1063628993155512,3712.9329617915937,4776.2898321643615
151393_NT_AL,146,783,4,114318,643.7726992375399,10.729544987292332,0.17882574978820553,600.1358335646348,772.010351188544
151525_NT_AL,158,1452,6,229416,1291.9379062639255,21.53229843773209,0.35887164062886817,1204.3664374207408,1549.28818496012
151649_NT_AL,155,1932,8,299460,1686.385105702284,28.1064184283714,0.4684403071395233,1572.0768095948629,2022.3081209164031
151742_NT_AL,157,1083,5,170031,957.5160151862186,15.958600253103643,0.2659766708850607,892.6126761912246,1148.2504244558102
151827_NT_AL,161,1263,5,203343,1145.1098862913896,19.08516477152316,0.318086079525386,1067.4908658700601,1373.2124498480737
152098_NT_AL,155,1041,5,161355,908.6578131656715,15.144296886094526,0.25240494810157543,847.0662312568594,1089.6598104937761
1520_NT_AL,156,1008,4,157248,885.5295702313255,14.758826170522092,0.2459804361753682,825.5056907606124,1061.9244887392724
152100_NT_AL,157,312,2,48984,275.84948913952,4.597491485658667,0.07662485809431112,257.1515743043971,330.79790621441623
152503_NT_AL,156,3111,13,485316,2733.0183462198943,45.55030577033157,0.7591717628388596,2547.766075353438,3277.427663162576
152519_NT_AL,158,1242,5,196236,1105.0873826307131,18.41812304384522,0.3069687173974203,1030.1812088681545,1325.2175796972926
152579_NT_AL,149,2088,9,311112,1752.0024143633505,29.200040239389175,0.4866673373231529,1633.2463781028416,2100.9962068875443
1528_NT_AL,159,402,2,63918,359.9491190351919,5.999151983919865,0.09998586639866443,335.55067626956674,431.6499381310848
152940_NT_AL,128,486,2,62208,350.3193904211837,5.838656507019729,0.09731094178366213,326.5736798613412,420.1019955452067
153218_NT_AL,98,294,2,28812,162.25248001567556,2.7042080002612594,0.045070133337687654,151.25451492034725,194.57270279784748
153443_NT_AL,153,1482,6,226746,1276.9020142174916,21.281700236958194,0.3546950039493032,1190.3497237307045,1531.2571868874331
153562_NT_AL,161,1722,7,277242,1561.2662107630822,26.021103512718035,0.4336850585453006,1455.4388527539538,1872.2659054935732
153745_NT_AL,152,2364,10,359328,2023.5269727569298,33.72544954594883,0.5620908257658138,1886.36617858179,2426.6076687125133
153770_NT_AL,155,540,3,83700,471.3498742646135,7.855831237743558,0.1309305206290593,439.40035050788094,565.2414002561375
153918_NT_AL,160,639,3,102240,575.7564055533343,9.595940092555571,0.15993233487592617,536.7298905128524,690.4454093451315
154197_NT_AL,158,1626,7,256908,1446.7569115600159,24.11261519266693,0.4018769198777822,1348.6913410785983,1734.9466864636054
154214_NT_AL,145,1728,7,250560,1411.008655863101,23.516810931051683,0.3919468488508614,1315.3662105526241,1692.0774820570825
154288_NT_AL,18,810,4,14580,82.10610712996493,1.3684351188327488,0.022807251980545812,76.54070621750184,98.46140520590782
154865_NT_AL,156,2439,10,380484,2142.6652993990106,35.711088323316844,0.5951848053886141,1997.4289481796961,2569.4780040030614
155038_NT_AL,131,1905,8,249555,1405.3490785197803,23.422484641996338,0.3903747440332723,1310.0902565232286,1685.2905333443298
155435_NT_AL,157,4095,16,642915,3620.5245449562003,60.34207574927,1.0057012624878334,3375.114412745212,4341.722519064213
157657_NT_AL,159,666,3,105894,596.3336151180046,9.938893585300075,0.16564822642166793,555.9123144167448,715.1215392917971
157695_NT_AL,151,456,2,68856,387.7570721907315,6.462617869845525,0.10771029783075875,361.47372203788115,464.9971547913573
157753_NT_AL,161,948,4,152628,859.512408712777,14.325206811879616,0.23875344686466027,801.2520513418979,1030.7247842090055
157869_NT_AL,146,801,4,116946,658.5720716338051,10.97620119389675,0.18293668656494586,613.932059623592,789.7577155836829
158038_NT_AL,153,1824,8,279072,1571.5717098061436,26.192861830102395,0.4365476971683732,1465.0458138224055,1884.6242300153024
158135_NT_AL,153,2187,9,334611,1884.335158632695,31.405585977211583,0.5234264329535264,1756.6092076916673,2259.6892494755843
158219_NT_AL,161,1872,8,301392,1697.2650096100406,28.28775016016734,0.4714625026694557,1582.2192406245072,2035.3552700836058
158326_NT_AL,157,6636,26,1041852,5867.106442082869,97.78510736804782,1.6297517894674636,5469.416176551216,7035.817005252777
158399_NT_AL,147,2334,10,343098,1932.1290222274833,32.20215037045806,0.5367025061743009,1801.163458286176,2317.003511888653
158521_NT_AL,18,753,3,13554,76.32826996156,1.2721378326926667,0.021202297211544444,71.15450837256653,91.53263965438097
158763_NT_AL,149,1842,8,274458,1545.5883368090476,25.759805613484126,0.4293300935580688,1440.8236726367024,1853.465044581828
158835_NT_AL,133,1014,4,134862,759.4645966914493,12.657743278190821,0.21096238796984704,707.9857833953863,910.7477386062511
159195_NT_AL,159,5568,22,885312,4985.563917382957,83.09273195638261,1.3848788659397102,4647.627277285939,5978.673769935025
1591_NT_AL,160,1674,7,267840,1508.3195976467632,25.138659960779385,0.4189776660129898,1406.0811216252189,1808.7724808196401
159686_NT_AL,157,2613,11,410241,2310.2394715434802,38.50399119239134,0.6417331865398557,2153.644434799326,2770.432464545736
1602_NT_AL,144,2304,9,331776,1868.3700822463131,31.139501370771885,0.5189916895128648,1741.7262925938196,2240.5439762411024
160418_NT_AL,159,2775,11,441225,2484.7233963250187,41.41205660541698,0.6902009434236163,2316.3013100697704,2979.6730803824885
1607_NT_AL,145,2418,10,350610,1974.4322510862144,32.90720418477024,0.548453403079504,1840.5992460163457,2367.7334210729314
